"","ParticipantPrivateID","randomiser_475f","ResponseButtonOrder","Sources","Trials_perBlock_","Blocks","MinimumSamples","MaximumSamples","RT","Stimulus","Response","NoOfStimuli","CorrectResponse","TrialType","TrialIndex","Accuracy","Block","TrialNumber","proba_1","proba_2","proba_3","proba_4","proba_5","proba_6","Sample_Color","Sample_NumColor","color_1","color_2","color_3","color_4","color_5","color_6"
"93",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6706.0599999968,"red",0,6,0,"js-scroll-button-response",188,1,2,93,50,65,55,50,65,65,"redblueredredredblue","0  1  0  0  0  1","red","blue","red","red","red","blue"
"94",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,29240.6500000507,"blue",1,6,1,"js-scroll-button-response",190,1,2,94,65,55,65,55,55,55,"blueredblueblueblueblue","1  0  1  1  1  1","blue","red","blue","blue","blue","blue"
"95",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,18013.0549999885,"blue",1,6,1,"js-scroll-button-response",192,1,2,95,55,55,65,65,55,55,"redblueblueredredblue","0  1  1  0  0  1","red","blue","blue","red","red","blue"
"96",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5596.15500015207,"red",0,6,0,"js-scroll-button-response",194,1,2,96,50,55,65,65,55,50,"redblueblueredbluered","0  1  1  0  1  0","red","blue","blue","red","blue","red"
"97",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5464.39999993891,"blue",1,6,1,"js-scroll-button-response",196,1,2,97,65,65,50,50,55,50,"blueblueredbluebluered","1  1  0  1  1  0","blue","blue","red","blue","blue","red"
"98",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6973.75999996439,"red",1,6,0,"js-scroll-button-response",198,0,2,98,55,55,55,50,55,65,"redblueredblueredblue","0  1  0  1  0  1","red","blue","red","blue","red","blue"
"99",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5958.50999979302,"red",1,6,0,"js-scroll-button-response",200,0,2,99,65,55,55,65,65,50,"blueredredredbluered","1  0  0  0  1  0","blue","red","red","red","blue","red"
"100",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5783.92000007443,"blue",1,6,1,"js-scroll-button-response",202,1,2,100,55,55,50,65,50,65,"blueblueblueredbluered","1  1  1  0  1  0","blue","blue","blue","red","blue","red"
"101",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6605.59999989346,"red",1,6,0,"js-scroll-button-response",205,0,3,101,55,50,55,50,65,65,"redblueblueredblueblue","0  1  1  0  1  1","red","blue","blue","red","blue","blue"
"102",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,33485.7149999589,"blue",1,6,1,"js-scroll-button-response",207,1,3,102,55,50,65,50,50,55,"redblueblueredredblue","0  1  1  0  0  1","red","blue","blue","red","red","blue"
"103",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5324.6550001204,"red",1,6,0,"js-scroll-button-response",209,0,3,103,65,65,55,50,55,55,"redblueblueblueredblue","0  1  1  1  0  1","red","blue","blue","blue","red","blue"
"104",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5479.17499998584,"blue",1,6,1,"js-scroll-button-response",211,1,3,104,55,50,65,55,50,50,"redblueblueblueredblue","0  1  1  1  0  1","red","blue","blue","blue","red","blue"
"105",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6110.84500001743,"red",1,6,0,"js-scroll-button-response",213,0,3,105,55,50,55,65,50,65,"blueblueredredbluered","1  1  0  0  1  0","blue","blue","red","red","blue","red"
"106",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6161.54500003904,"blue",0,6,1,"js-scroll-button-response",215,0,3,106,65,65,55,50,65,50,"blueredblueredredred","1  0  1  0  0  0","blue","red","blue","red","red","red"
"107",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,8894.71000013873,"red",1,6,0,"js-scroll-button-response",217,0,3,107,55,55,55,55,65,55,"blueredblueblueredblue","1  0  1  1  0  1","blue","red","blue","blue","red","blue"
"108",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6104.58000004292,"blue",1,6,1,"js-scroll-button-response",219,1,3,108,65,55,65,55,50,50,"blueblueblueredredred","1  1  1  0  0  0","blue","blue","blue","red","red","red"
"109",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5820.79999987036,"blue",1,6,1,"js-scroll-button-response",221,1,3,109,50,55,50,50,65,55,"redredbluebluebluered","0  0  1  1  1  0","red","red","blue","blue","blue","red"
"110",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5363.09499992058,"red",1,6,0,"js-scroll-button-response",223,0,3,110,65,50,50,55,65,55,"redredredbluebluered","0  0  0  1  1  0","red","red","red","blue","blue","red"
"111",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5551.22000002302,"red",1,6,0,"js-scroll-button-response",225,0,3,111,55,55,55,50,50,50,"blueredblueblueblueblue","1  0  1  1  1  1","blue","red","blue","blue","blue","blue"
"112",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6689.50499990024,"blue",1,6,1,"js-scroll-button-response",227,1,3,112,50,65,55,65,55,65,"blueblueredbluebluered","1  1  0  1  1  0","blue","blue","red","blue","blue","red"
"113",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,7118.00000001676,"red",0,6,0,"js-scroll-button-response",229,1,3,113,50,50,50,55,55,55,"blueredredblueredblue","1  0  0  1  0  1","blue","red","red","blue","red","blue"
"114",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5613.34000015631,"blue",1,6,1,"js-scroll-button-response",231,1,3,114,65,55,65,55,55,65,"blueblueblueblueblueblue","1  1  1  1  1  1","blue","blue","blue","blue","blue","blue"
"115",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5669.1999998875,"blue",1,6,1,"js-scroll-button-response",233,1,3,115,65,50,65,55,55,55,"redbluebluebluebluered","0  1  1  1  1  0","red","blue","blue","blue","blue","red"
"116",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5122.3549998831,"red",0,6,0,"js-scroll-button-response",235,1,3,116,65,50,65,55,50,50,"redredredbluebluered","0  0  0  1  1  0","red","red","red","blue","blue","red"
"117",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,43149.754999904,"red",0,6,0,"js-scroll-button-response",237,1,3,117,65,50,65,55,50,50,"redredredredblueblue","0  0  0  0  1  1","red","red","red","red","blue","blue"
"118",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5481.23000003397,"blue",0,6,1,"js-scroll-button-response",239,0,3,118,65,55,55,50,55,50,"blueredredblueredred","1  0  0  1  0  0","blue","red","red","blue","red","red"
"119",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5640.74499998242,"blue",1,6,1,"js-scroll-button-response",241,1,3,119,55,65,50,50,55,65,"redredblueblueblueblue","0  0  1  1  1  1","red","red","blue","blue","blue","blue"
"120",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5958.50499998778,"red",0,6,0,"js-scroll-button-response",243,1,3,120,65,50,55,55,65,50,"redredblueredredred","0  0  1  0  0  0","red","red","blue","red","red","red"
"121",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5874.67000004835,"blue",0,6,1,"js-scroll-button-response",245,0,3,121,65,50,50,65,55,65,"redblueblueredredred","0  1  1  0  0  0","red","blue","blue","red","red","red"
"122",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5252.00999993831,"red",0,6,0,"js-scroll-button-response",247,1,3,122,50,65,65,65,55,55,"blueredredredblueblue","1  0  0  0  1  1","blue","red","red","red","blue","blue"
"123",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5900.02500009723,"blue",0,6,1,"js-scroll-button-response",249,0,3,123,50,50,50,55,50,65,"blueredredredredred","1  0  0  0  0  0","blue","red","red","red","red","red"
"124",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5204.5400000643,"red",0,6,0,"js-scroll-button-response",251,1,3,124,55,50,55,65,55,55,"redblueredredblueblue","0  1  0  0  1  1","red","blue","red","red","blue","blue"
"125",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5959.56000010483,"red",1,6,0,"js-scroll-button-response",253,0,3,125,65,55,65,55,50,65,"blueredblueredblueblue","1  0  1  0  1  1","blue","red","blue","red","blue","blue"
"126",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5472.2250001505,"blue",1,6,1,"js-scroll-button-response",255,1,3,126,55,50,55,55,50,55,"blueblueblueblueredred","1  1  1  1  0  0","blue","blue","blue","blue","red","red"
"127",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5209.59999994375,"red",0,6,0,"js-scroll-button-response",257,1,3,127,55,55,50,55,65,50,"blueredredblueredblue","1  0  0  1  0  1","blue","red","red","blue","red","blue"
"128",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6118.84499993175,"blue",1,6,1,"js-scroll-button-response",259,1,3,128,65,50,55,65,65,55,"blueblueblueredblueblue","1  1  1  0  1  1","blue","blue","blue","red","blue","blue"
"129",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,7461.76999993622,"blue",0,6,1,"js-scroll-button-response",261,0,3,129,65,65,55,50,65,65,"redredredbluebluered","0  0  0  1  1  0","red","red","red","blue","blue","red"
"130",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5434.35500003397,"red",0,6,0,"js-scroll-button-response",263,1,3,130,55,65,65,65,50,55,"redredredredredred","0  0  0  0  0  0","red","red","red","red","red","red"
"131",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5873.01500001922,"blue",0,6,1,"js-scroll-button-response",265,0,3,131,65,65,55,50,65,50,"redredblueredredred","0  0  1  0  0  0","red","red","blue","red","red","red"
"132",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,7482.94000001624,"red",0,6,0,"js-scroll-button-response",267,1,3,132,65,55,50,65,50,55,"redredblueredredblue","0  0  1  0  0  1","red","red","blue","red","red","blue"
"133",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5325.94999996945,"blue",1,6,1,"js-scroll-button-response",269,1,3,133,50,50,55,50,55,50,"blueblueblueblueredblue","1  1  1  1  0  1","blue","blue","blue","blue","red","blue"
"134",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,7411.21000004932,"red",0,6,0,"js-scroll-button-response",271,1,3,134,55,50,50,65,50,55,"blueredblueredredblue","1  0  1  0  0  1","blue","red","blue","red","red","blue"
"135",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5387.46000011452,"blue",0,6,1,"js-scroll-button-response",273,0,3,135,50,50,50,50,65,65,"redredredbluebluered","0  0  0  1  1  0","red","red","red","blue","blue","red"
"136",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,9267.56999990903,"red",1,6,0,"js-scroll-button-response",275,0,3,136,50,65,50,55,65,55,"redblueredredbluered","0  1  0  0  1  0","red","blue","red","red","blue","red"
"137",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,12492.9199998733,"red",0,6,0,"js-scroll-button-response",277,1,3,137,55,55,50,50,55,50,"redblueblueredbluered","0  1  1  0  1  0","red","blue","blue","red","blue","red"
"138",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,7115.76000018977,"blue",0,6,1,"js-scroll-button-response",279,0,3,138,55,55,65,65,65,65,"redblueredblueredblue","0  1  0  1  0  1","red","blue","red","blue","red","blue"
"139",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5295.70000013337,"red",0,6,0,"js-scroll-button-response",281,1,3,139,65,65,65,50,65,55,"blueredredbluebluered","1  0  0  1  1  0","blue","red","red","blue","blue","red"
"140",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5363.3250000421,"blue",0,6,1,"js-scroll-button-response",283,0,3,140,65,50,65,50,50,65,"redredredredredblue","0  0  0  0  0  1","red","red","red","red","red","blue"
"141",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6627.9349999968,"blue",1,6,1,"js-scroll-button-response",285,1,3,141,65,55,55,55,55,55,"redblueblueblueblueblue","0  1  1  1  1  1","red","blue","blue","blue","blue","blue"
"142",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6579.15999996476,"red",0,6,0,"js-scroll-button-response",287,1,3,142,50,65,65,50,55,50,"redredredblueredblue","0  0  0  1  0  1","red","red","red","blue","red","blue"
"143",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5617.69500002265,"red",1,6,0,"js-scroll-button-response",289,0,3,143,65,50,55,50,50,65,"blueredredredredblue","1  0  0  0  0  1","blue","red","red","red","red","blue"
"144",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5784.22499983571,"blue",1,6,1,"js-scroll-button-response",291,1,3,144,55,55,65,55,55,65,"blueblueblueblueblueblue","1  1  1  1  1  1","blue","blue","blue","blue","blue","blue"
"145",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6107.59999998845,"blue",1,6,1,"js-scroll-button-response",293,1,3,145,50,50,65,55,55,55,"blueredbluebluebluered","1  0  1  1  1  0","blue","red","blue","blue","blue","red"
"146",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5348.71000004932,"red",1,6,0,"js-scroll-button-response",295,0,3,146,50,50,65,55,50,55,"blueblueredbluebluered","1  1  0  1  1  0","blue","blue","red","blue","blue","red"
"147",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6958.67499988526,"red",1,6,0,"js-scroll-button-response",297,0,3,147,65,55,65,50,50,50,"redblueredblueredblue","0  1  0  1  0  1","red","blue","red","blue","red","blue"
"148",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,8564.89499984309,"blue",0,6,1,"js-scroll-button-response",299,0,3,148,50,65,65,55,55,50,"redredredredblueblue","0  0  0  0  1  1","red","red","red","red","blue","blue"
"149",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5149.51499993913,"blue",1,6,1,"js-scroll-button-response",301,1,3,149,65,50,50,50,65,65,"blueblueblueblueblueblue","1  1  1  1  1  1","blue","blue","blue","blue","blue","blue"
"150",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6024.3349999655,"red",1,6,0,"js-scroll-button-response",303,0,3,150,50,65,55,55,50,65,"blueredredblueredblue","1  0  0  1  0  1","blue","red","red","blue","red","blue"
"151",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4860.82500009798,"blue",1,6,1,"js-scroll-button-response",306,1,4,151,65,55,50,55,50,50,"blueblueblueblueredblue","1  1  1  1  0  1","blue","blue","blue","blue","red","blue"
"152",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5253.80000006407,"red",1,6,0,"js-scroll-button-response",308,0,4,152,55,55,50,65,65,55,"blueblueblueredbluered","1  1  1  0  1  0","blue","blue","blue","red","blue","red"
"153",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5528.19500002079,"red",1,6,0,"js-scroll-button-response",310,0,4,153,65,65,50,50,55,65,"blueredblueredblueblue","1  0  1  0  1  1","blue","red","blue","red","blue","blue"
"154",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,9382.31000001542,"blue",1,6,1,"js-scroll-button-response",312,1,4,154,65,50,50,65,55,55,"blueredblueblueblueblue","1  0  1  1  1  1","blue","red","blue","blue","blue","blue"
"155",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6947.75999989361,"blue",1,6,1,"js-scroll-button-response",314,1,4,155,50,65,65,65,65,65,"blueblueblueredredblue","1  1  1  0  0  1","blue","blue","blue","red","red","blue"
"156",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5407.36000007018,"red",1,6,0,"js-scroll-button-response",316,0,4,156,65,55,55,55,55,65,"redredblueredblueblue","0  0  1  0  1  1","red","red","blue","red","blue","blue"
"157",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4941.46500015631,"blue",1,6,1,"js-scroll-button-response",318,1,4,157,55,65,65,55,50,55,"redbluebluebluebluered","0  1  1  1  1  0","red","blue","blue","blue","blue","red"
"158",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5748.52499994449,"red",0,6,0,"js-scroll-button-response",320,1,4,158,55,50,50,65,50,55,"redredblueredredblue","0  0  1  0  0  1","red","red","blue","red","red","blue"
"159",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5996.27000000328,"blue",0,6,1,"js-scroll-button-response",322,0,4,159,65,55,55,55,50,55,"blueredredredbluered","1  0  0  0  1  0","blue","red","red","red","blue","red"
"160",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5659.93999992497,"red",0,6,0,"js-scroll-button-response",324,1,4,160,65,55,65,55,50,65,"redblueredredredred","0  1  0  0  0  0","red","blue","red","red","red","red"
"161",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5162.19000006095,"blue",0,6,1,"js-scroll-button-response",326,0,4,161,65,50,50,55,65,65,"redbluebluebluebluered","0  1  1  1  1  0","red","blue","blue","blue","blue","red"
"162",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4840.76000005007,"red",1,6,0,"js-scroll-button-response",328,0,4,162,50,50,65,65,50,55,"blueblueblueblueblueblue","1  1  1  1  1  1","blue","blue","blue","blue","blue","blue"
"163",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5040.56999995373,"blue",1,6,1,"js-scroll-button-response",330,1,4,163,50,55,65,65,50,65,"blueblueblueblueredblue","1  1  1  1  0  1","blue","blue","blue","blue","red","blue"
"164",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5239.67999988236,"red",0,6,0,"js-scroll-button-response",332,1,4,164,50,65,55,50,55,50,"blueblueblueblueredred","1  1  1  1  0  0","blue","blue","blue","blue","red","red"
"165",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5303.97000000812,"red",0,6,0,"js-scroll-button-response",334,1,4,165,55,55,65,65,65,50,"redredredredredred","0  0  0  0  0  0","red","red","red","red","red","red"
"166",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,7962.58500008844,"blue",1,6,1,"js-scroll-button-response",336,1,4,166,55,50,55,55,65,65,"blueblueblueredbluered","1  1  1  0  1  0","blue","blue","blue","red","blue","red"
"167",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,8569.4450000301,"red",1,6,0,"js-scroll-button-response",338,0,4,167,55,55,55,65,50,50,"blueredblueredblueblue","1  0  1  0  1  1","blue","red","blue","red","blue","blue"
"168",3829348,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5409.72000011243,"blue",0,6,1,"js-scroll-button-response",340,0,4,168,55,55,50,65,55,65,"redblueredredbluered","0  1  0  0  1  0","red","blue","red","red","blue","red"
