"","ParticipantPrivateID","randomiser_475f","ResponseButtonOrder","Sources","Trials_perBlock_","Blocks","MinimumSamples","MaximumSamples","RT","Stimulus","Response","NoOfStimuli","CorrectResponse","TrialType","TrialIndex","Accuracy","Block","TrialNumber","proba_1","proba_2","proba_3","proba_4","proba_5","proba_6","Sample_Color","Sample_NumColor","SliderResponse","SliderResp_50to100","PosteriorBlue","color_1","color_2","color_3","color_4","color_5","color_6"
"70",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,3880.80000001192,"red",0,6,1,"js-scroll-button-response",211,0,2,70,70,50,60,75,60,75,"blueblueredblueredred","0  0  1  0  1  1",70,85,0.509090909090909,"blue","blue","red","blue","red","red"
"71",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,4780.09999999404,"blue",0,6,0,"js-scroll-button-response",214,1,2,71,50,75,55,70,60,50,"blueblueblueredredblue","0  0  0  1  1  0",67,83.5,0.511627906976744,"blue","blue","blue","red","red","blue"
"72",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,61040.1999999881,"blue",1,6,0,"js-scroll-button-response",217,0,2,72,50,55,50,60,65,75,"redblueredbluebluered","1  0  1  0  0  1",71,85.5,0.531598513011152,"red","blue","red","blue","blue","red"
"73",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,29916.5,"blue",1,6,0,"js-scroll-button-response",220,0,2,73,60,75,70,55,55,70,"redredbluebluebluered","1  1  0  0  0  1",73,86.5,0.249227600411947,"red","red","blue","blue","blue","red"
"74",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,20618.900000006,"blue",0,6,0,"js-scroll-button-response",223,1,2,74,50,65,65,75,65,55,"redredblueblueblueblue","1  1  0  0  0  0",47,73.5,0.871951219512195,"red","red","blue","blue","blue","blue"
"75",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,8179.59999999404,"blue",0,6,0,"js-scroll-button-response",226,1,2,75,55,75,70,60,65,55,"blueblueblueredblueblue","0  0  0  1  0  0",73,86.5,0.928297432871053,"blue","blue","blue","red","blue","blue"
"76",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,10276.900000006,"blue",0,6,0,"js-scroll-button-response",229,1,2,76,65,50,60,65,60,55,"redblueredredblueblue","1  0  1  1  0  0",79,89.5,0.261650485436893,"red","blue","red","red","blue","blue"
"77",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,49661.2000000179,"red",1,6,1,"js-scroll-button-response",232,1,2,77,65,50,55,70,50,55,"redblueredredbluered","1  0  1  1  0  1",72,86,0.133810572687225,"red","blue","red","red","blue","red"
"78",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,19256.8000000119,"blue",0,6,0,"js-scroll-button-response",235,1,2,78,70,55,65,70,65,75,"redblueblueblueblueblue","1  0  0  0  0  0",80,90,0.926719840478564,"red","blue","blue","blue","blue","blue"
"79",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,4177.90000000596,"red",1,6,1,"js-scroll-button-response",238,1,2,79,70,65,65,75,70,65,"redblueredredredred","1  0  1  1  1  1",80,90,0.0319148936170213,"red","blue","red","red","red","red"
"80",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6432.30000001192,"red",1,6,1,"js-scroll-button-response",241,1,2,80,55,75,70,50,55,75,"redredredblueblueblue","1  1  1  0  0  0",77,88.5,0.3,"red","red","red","blue","blue","blue"
"81",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,3782.90000000596,"blue",0,6,0,"js-scroll-button-response",245,1,3,81,60,60,75,75,75,50,"blueblueblueblueblueblue","0  0  0  0  0  0",96,98,0.983805668016194,"blue","blue","blue","blue","blue","blue"
"82",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5775.5,"red",1,6,1,"js-scroll-button-response",248,1,3,82,65,55,60,65,50,75,"redredredblueredred","1  1  1  0  1  1",57,78.5,0.153846153846154,"red","red","red","blue","red","red"
"83",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,4029.59999999404,"red",0,6,1,"js-scroll-button-response",251,0,3,83,75,50,55,70,50,70,"blueblueblueblueredblue","0  0  0  0  1  0",82,91,0.952296819787986,"blue","blue","blue","blue","red","blue"
"84",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6670.09999999404,"red",1,6,1,"js-scroll-button-response",254,1,3,84,55,55,50,75,75,70,"redredblueblueredblue","1  1  0  0  1  0",91,95.5,0.609677419354839,"red","red","blue","blue","red","blue"
"85",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,30123.400000006,"red",1,6,1,"js-scroll-button-response",257,1,3,85,75,60,70,70,70,65,"redredredblueredred","1  1  1  0  1  1",63,81.5,0.0487804878048781,"red","red","red","blue","red","red"
"86",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,21171.7999999821,"red",1,6,1,"js-scroll-button-response",260,1,3,86,50,75,70,70,60,60,"blueredredredbluered","0  1  1  1  0  1",87,93.5,0.0576923076923077,"blue","red","red","red","blue","red"
"87",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,20680.400000006,"blue",0,6,0,"js-scroll-button-response",263,1,3,87,55,50,55,60,50,50,"blueredblueblueredred","0  1  0  0  1  1",84,92,0.691428571428572,"blue","red","blue","blue","red","red"
"88",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,424215.100000024,"blue",0,6,0,"js-scroll-button-response",266,1,3,88,65,60,75,65,55,60,"blueblueredblueredred","0  0  1  0  1  1",82,91,0.484703632887189,"blue","blue","red","blue","red","red"
"89",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6854.20000001788,"blue",0,6,0,"js-scroll-button-response",269,1,3,89,70,50,55,55,50,50,"blueredredblueredblue","0  1  1  0  1  0",77,88.5,0.7,"blue","red","red","blue","red","blue"
"90",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,23265.900000006,"red",1,6,1,"js-scroll-button-response",272,1,3,90,65,65,75,50,70,75,"blueredredblueredred","0  1  1  0  1  1",75,87.5,0.0454545454545455,"blue","red","red","blue","red","red"
"91",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,8298.59999999404,"blue",1,6,0,"js-scroll-button-response",275,0,3,91,60,55,50,75,65,60,"redredredblueblueblue","1  1  1  0  0  0",83,91.5,0.820093457943925,"red","red","red","blue","blue","blue"
"92",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,289975,"blue",1,6,0,"js-scroll-button-response",278,0,3,92,50,75,70,50,65,65,"redblueblueredredred","1  0  0  1  1  1",75,87.5,0.669921875,"red","blue","blue","red","red","red"
"93",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6266.19999998808,"red",1,6,1,"js-scroll-button-response",281,1,3,93,50,60,60,50,75,70,"blueredblueblueredred","0  1  0  0  1  1",77,88.5,0.125,"blue","red","blue","blue","red","red"
"94",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,3908,"blue",1,6,0,"js-scroll-button-response",284,0,3,94,65,65,75,75,60,70,"blueredredredredred","0  1  1  1  1  1",82,91,0.0307692307692308,"blue","red","red","red","red","red"
"95",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,7448.20000001788,"red",1,6,1,"js-scroll-button-response",287,1,3,95,75,65,75,70,75,60,"blueredblueredredred","0  1  0  1  1  1",55,77.5,0.315789473684211,"blue","red","blue","red","red","red"
"96",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,56243.5,"blue",0,6,0,"js-scroll-button-response",290,1,3,96,55,50,60,50,60,70,"redblueblueredblueblue","1  0  0  1  0  0",51,75.5,0.811158798283262,"red","blue","blue","red","blue","blue"
"97",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6419.40000000596,"red",1,6,1,"js-scroll-button-response",293,1,3,97,65,60,55,50,50,75,"redredredbluebluered","1  1  1  0  0  1",83,91.5,0.089171974522293,"red","red","red","blue","blue","red"
"98",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,28145.599999994,"blue",1,6,0,"js-scroll-button-response",296,0,3,98,65,75,50,75,65,70,"redredredbluebluered","1  1  1  0  0  1",81,90.5,0.3,"red","red","red","blue","blue","red"
"99",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5498.70000001788,"blue",1,6,0,"js-scroll-button-response",299,0,3,99,60,50,55,60,50,70,"redredblueredredblue","1  1  0  1  1  0",52,76,0.558983666061706,"red","red","blue","red","red","blue"
"100",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,3579.29999998212,"red",1,6,1,"js-scroll-button-response",302,1,3,100,65,75,50,60,65,65,"redblueredredredred","1  0  1  1  1  1",91,95.5,0.237946583420049,"red","blue","red","red","red","red"
"101",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,3448.89999997616,"blue",0,6,0,"js-scroll-button-response",305,1,3,101,65,75,50,50,65,60,"blueblueblueredblueblue","0  0  0  1  0  0",75,87.5,0.939468807906115,"blue","blue","blue","red","blue","blue"
"102",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,3378.90000000596,"blue",0,6,0,"js-scroll-button-response",308,1,3,102,50,55,50,65,55,70,"blueredblueredblueblue","0  1  0  1  0  0",49,74.5,0.556818181818182,"blue","red","blue","red","blue","blue"
"103",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,3647.09999999404,"blue",0,6,0,"js-scroll-button-response",311,1,3,103,55,60,75,55,55,65,"blueblueblueredblueblue","0  0  0  1  0  0",82,91,0.910828025477707,"blue","blue","blue","red","blue","blue"
"104",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,3655.59999999404,"red",0,6,1,"js-scroll-button-response",314,0,3,104,70,60,65,60,70,55,"redblueredredblueblue","1  0  1  1  0  0",78,89,0.396907216494845,"red","blue","red","red","blue","blue"
"105",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,45419.7999999821,"red",1,6,1,"js-scroll-button-response",317,1,3,105,75,65,75,75,75,65,"redblueredredredred","1  0  1  1  1  1",86,93,0.0121951219512195,"red","blue","red","red","red","red"
"106",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,37092.7000000179,"blue",1,6,0,"js-scroll-button-response",320,0,3,106,60,75,65,55,70,75,"blueredblueredbluered","0  1  0  1  0  1",90,95,0.371428571428571,"blue","red","blue","red","blue","red"
"107",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5575.40000000596,"blue",1,6,0,"js-scroll-button-response",323,0,3,107,70,55,50,70,75,55,"redredredblueblueblue","1  1  1  0  0  0",84,92,0.75,"red","red","red","blue","blue","blue"
"108",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,80053.1000000238,"red",1,6,1,"js-scroll-button-response",326,1,3,108,50,65,65,60,75,70,"redblueredredredblue","1  0  1  1  1  0",82,91,0.341463414634146,"red","blue","red","red","red","blue"
"109",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,49794.400000006,"blue",0,6,0,"js-scroll-button-response",329,1,3,109,65,70,50,75,55,55,"redbluebluebluebluered","1  0  0  0  0  1",56,78,0.790322580645161,"red","blue","blue","blue","blue","red"
"110",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,18019.099999994,"red",0,6,1,"js-scroll-button-response",332,0,3,110,60,65,50,60,60,70,"blueredblueblueredred","0  1  0  0  1  1",78,89,0.257142857142857,"blue","red","blue","blue","red","red"
"111",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,230965.599999994,"red",1,6,1,"js-scroll-button-response",335,1,3,111,50,55,65,75,65,55,"blueblueredredredred","0  0  1  1  1  1",54,77,0.0881294964028777,"blue","blue","red","red","red","red"
"112",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,3786.5,"blue",1,6,0,"js-scroll-button-response",338,0,3,112,65,60,55,75,50,60,"redblueblueredredblue","1  0  0  1  1  0",76,88,0.330472103004292,"red","blue","blue","red","red","blue"
"113",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,7089.39999997616,"red",1,6,1,"js-scroll-button-response",341,1,3,113,55,75,60,60,60,55,"redredblueredredblue","1  1  0  1  1  0",85,92.5,0.181818181818182,"red","red","blue","red","red","blue"
"114",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,21495.6000000238,"red",0,6,1,"js-scroll-button-response",344,0,3,114,65,75,50,60,65,75,"redredblueblueblueblue","1  1  0  0  0  0",84,92,0.6,"red","red","blue","blue","blue","blue"
"115",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,20412.3000000119,"blue",0,6,0,"js-scroll-button-response",347,1,3,115,75,55,60,75,50,60,"bluebluebluebluebluered","0  0  0  0  0  1",52,76,0.916666666666667,"blue","blue","blue","blue","blue","red"
"116",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,7387.40000000596,"blue",0,6,0,"js-scroll-button-response",350,1,3,116,70,65,50,50,55,65,"redblueredblueredblue","1  0  1  0  1  0",85,92.5,0.547384836852207,"red","blue","red","blue","red","blue"
"117",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,33564.2000000179,"red",1,6,1,"js-scroll-button-response",353,1,3,117,50,65,75,50,65,60,"blueredredblueredred","0  1  1  0  1  1",76,88,0.0605311920938851,"blue","red","red","blue","red","red"
"118",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,30761.400000006,"red",1,6,1,"js-scroll-button-response",356,1,3,118,65,75,55,50,70,50,"blueredredredblueblue","0  1  1  1  0  0",76,88,0.541666666666667,"blue","red","red","red","blue","blue"
"119",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,4153.89999997616,"red",0,6,1,"js-scroll-button-response",359,0,3,119,50,65,55,55,55,65,"blueblueredbluebluered","0  0  1  0  0  1",80,90,0.55,"blue","blue","red","blue","blue","red"
"120",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,3484.70000001788,"blue",0,6,0,"js-scroll-button-response",362,1,3,120,75,75,75,60,55,50,"redblueredredbluered","1  0  1  1  0  1",82,91,0.213592233009709,"red","blue","red","red","blue","red"
"121",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,15322.6999999881,"red",1,6,1,"js-scroll-button-response",366,1,4,121,75,55,75,70,60,75,"redredblueredredblue","1  1  0  1  1  0",77,88.5,0.412213740458015,"red","red","blue","red","red","blue"
"122",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,4938.69999998808,"blue",0,6,0,"js-scroll-button-response",369,1,4,122,60,70,50,70,55,55,"redblueredredbluered","1  0  1  1  0  1",78,89,0.4,"red","blue","red","red","blue","red"
"123",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,24161.5,"red",1,6,1,"js-scroll-button-response",372,1,4,123,55,70,50,75,50,50,"redblueblueredblueblue","1  0  0  1  0  0",71,85.5,0.388888888888889,"red","blue","blue","red","blue","blue"
"124",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,4266,"blue",1,6,0,"js-scroll-button-response",375,0,4,124,75,75,55,70,70,60,"redredblueblueblueblue","1  1  0  0  0  0",84,92,0.525853658536585,"red","red","blue","blue","blue","blue"
"125",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,11347,"red",1,6,1,"js-scroll-button-response",378,1,4,125,60,70,70,55,70,55,"redblueredredredred","1  0  1  1  1  1",81,90.5,0.160555004955401,"red","blue","red","red","red","red"
"126",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,20855.8000000119,"red",1,6,1,"js-scroll-button-response",381,1,4,126,65,65,50,65,65,65,"blueredblueblueredred","0  1  0  0  1  1",83,91.5,0.35,"blue","red","blue","blue","red","red"
"127",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,4449.40000000596,"red",1,6,1,"js-scroll-button-response",384,1,4,127,75,55,70,70,55,55,"redredredredredred","1  1  1  1  1  1",96,98,0.0324451829214016,"red","red","red","red","red","red"
"128",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,8466.5,"blue",0,6,0,"js-scroll-button-response",387,1,4,128,75,75,60,75,65,60,"blueredredblueredblue","0  1  1  0  1  0",99,99.5,0.617647058823529,"blue","red","red","blue","red","blue"
"129",12730915,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5174.80000001192,"blue",0,6,0,"js-scroll-button-response",390,1,4,129,50,55,65,55,65,70,"blueredredblueblueblue","0  1  1  0  0  0",78,89,0.7,"blue","red","red","blue","blue","blue"
